code,name,ipo_date,type,inst,codes,url,title,date,url1,filename
188808.SH,21沪盛02,2021-10-08,公司债,上海国盛(集团)有限公司,188808,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=188808&announcementId=1211141115&orgId=GD101500&announcementTime=2021-09-23,21沪盛02 : 上海国盛（集团）有限公司2021年面向专业投资者公开发行公司债券（第二期）募集说明书,2021-09-23,http://static.cninfo.com.cn/finalpage/2021-09-23/1211141115.pdf,[188808.SH]21沪盛02 : 上海国盛（集团）有限公司2021年面向专业投资者公开发行公司债券（第二期）募集说明书.pdf
188810.SH,21豫通Y1,2021-09-30,公司债,河南交通投资集团有限公司,188810,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=188810&announcementId=1211132354&orgId=GD057668&announcementTime=2021-09-22,21豫通Y1 : 河南交通投资集团有限公司面向专业投资者公开发行2021年可续期公司债券（第一期）募集说明书,2021-09-22,http://static.cninfo.com.cn/finalpage/2021-09-22/1211132354.pdf,[188810.SH]21豫通Y1 : 河南交通投资集团有限公司面向专业投资者公开发行2021年可续期公司债券（第一期）募集说明书.pdf
188811.SH,21豫通Y2,2021-09-30,公司债,河南交通投资集团有限公司,188811,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=188811&announcementId=1211132358&orgId=GD057668&announcementTime=2021-09-22,21豫通Y2 : 河南交通投资集团有限公司面向专业投资者公开发行2021年可续期公司债券（第一期）募集说明书,2021-09-22,http://static.cninfo.com.cn/finalpage/2021-09-22/1211132358.pdf,[188811.SH]21豫通Y2 : 河南交通投资集团有限公司面向专业投资者公开发行2021年可续期公司债券（第一期）募集说明书.pdf
188812.SH,21盛泽G1,2021-09-30,公司债,江苏盛泽投资有限公司,188812,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=188812&announcementId=1211132339&orgId=fzqy1028687&announcementTime=2021-09-22,21盛泽G1 : 江苏盛泽投资有限公司2021年公开发行公司债券（第一期）募集说明书,2021-09-22,http://static.cninfo.com.cn/finalpage/2021-09-22/1211132339.pdf,[188812.SH]21盛泽G1 : 江苏盛泽投资有限公司2021年公开发行公司债券（第一期）募集说明书.pdf
188816.SH,21延长Y3,2021-11-15,公司债,陕西延长石油(集团)有限责任公司,188816,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=188816&announcementId=1211522616&orgId=9900013548&announcementTime=2021-11-05,21延长Y3 : 陕西延长石油（集团）有限责任公司2021年面向专业投资者公开发行可续期公司债券（第二期）募集说明书,2021-11-05,http://static.cninfo.com.cn/finalpage/2021-11-05/1211522616.pdf,[188816.SH]21延长Y3 : 陕西延长石油（集团）有限责任公司2021年面向专业投资者公开发行可续期公司债券（第二期）募集说明书.pdf
188817.SH,GC华能02,2021-10-08,公司债,中国华能集团有限公司,188817,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=188817&announcementId=1211134261&orgId=9900002008&announcementTime=2021-09-23,GC华能02 : 中国华能集团有限公司2021年面向专业投资者公开发行碳中和绿色公司债券（第二期）募集说明书,2021-09-23,http://static.cninfo.com.cn/finalpage/2021-09-23/1211134261.pdf,[188817.SH]GC华能02 : 中国华能集团有限公司2021年面向专业投资者公开发行碳中和绿色公司债券（第二期）募集说明书.pdf
188818.SH,GC华能03,2021-10-08,公司债,中国华能集团有限公司,188818,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=188818&announcementId=1211134266&orgId=9900002008&announcementTime=2021-09-23,GC华能03 : 中国华能集团有限公司2021年面向专业投资者公开发行碳中和绿色公司债券（第二期）募集说明书,2021-09-23,http://static.cninfo.com.cn/finalpage/2021-09-23/1211134266.pdf,[188818.SH]GC华能03 : 中国华能集团有限公司2021年面向专业投资者公开发行碳中和绿色公司债券（第二期）募集说明书.pdf
188819.SH,21晋建02,2021-09-30,公司债,山西建设投资集团有限公司,188819,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=188819&announcementId=1211091612&orgId=9900036724&announcementTime=2021-09-17,21晋建02 : 山西建设投资集团有限公司2021年面向专业投资者公开发行公司债券（第二期）募集说明书,2021-09-17,http://static.cninfo.com.cn/finalpage/2021-09-17/1211091612.pdf,[188819.SH]21晋建02 : 山西建设投资集团有限公司2021年面向专业投资者公开发行公司债券（第二期）募集说明书.pdf
188820.SH,21中关03,2021-10-14,公司债,中关村发展集团股份有限公司,188820,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=188820&announcementId=1211141106&orgId=GD168770&announcementTime=2021-09-23,21中关03 : 中关村发展集团股份有限公司2021年公开发行公司债券（第三期）（面向专业投资者）募集说明书,2021-09-23,http://static.cninfo.com.cn/finalpage/2021-09-23/1211141106.pdf,[188820.SH]21中关03 : 中关村发展集团股份有限公司2021年公开发行公司债券（第三期）（面向专业投资者）募集说明书.pdf
188822.SH,21中航S1,2021-10-14,公司债,中国航空集团有限公司,188822,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=188822&announcementId=1211132346&orgId=9900006129&announcementTime=2021-09-22,21中航S1 : 中国航空集团有限公司2021年公开发行公司债券（第二期）募集说明书,2021-09-22,http://static.cninfo.com.cn/finalpage/2021-09-22/1211132346.pdf,[188822.SH]21中航S1 : 中国航空集团有限公司2021年公开发行公司债券（第二期）募集说明书.pdf
188823.SH,21中航03,2021-09-30,公司债,中国航空集团有限公司,188823,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=188823&announcementId=1211132350&orgId=9900006129&announcementTime=2021-09-22,21中航03 : 中国航空集团有限公司2021年公开发行公司债券（第二期）募集说明书,2021-09-22,http://static.cninfo.com.cn/finalpage/2021-09-22/1211132350.pdf,[188823.SH]21中航03 : 中国航空集团有限公司2021年公开发行公司债券（第二期）募集说明书.pdf
188824.SH,21许投01,2021-12-22,公司债,许昌市投资集团有限公司,188824,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=188824&announcementId=1211891713&orgId=9900022686&announcementTime=2021-12-13,许昌市投资总公司2021年面向专业投资者公开发行公司债券（第一期）募集说明书,2021-12-13,http://static.cninfo.com.cn/finalpage/2021-12-13/1211891713.pdf,[188824.SH]许昌市投资总公司2021年面向专业投资者公开发行公司债券（第一期）募集说明书.pdf
188826.SH,21悦达G1,2021-11-15,公司债,江苏悦达集团有限公司,188826,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=188826&announcementId=1211428725&orgId=9900005767&announcementTime=2021-10-29,21悦达G1 : 江苏悦达集团有限公司2021年面向专业投资者公开发行公司债券（第一期）募集说明书,2021-10-29,http://static.cninfo.com.cn/finalpage/2021-10-29/1211428725.pdf,[188826.SH]21悦达G1 : 江苏悦达集团有限公司2021年面向专业投资者公开发行公司债券（第一期）募集说明书.pdf
188827.SH,21桂农01,2021-10-13,公司债,广西农垦集团有限责任公司,188827,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=188827&announcementId=1211161901&orgId=9900006068&announcementTime=2021-09-24,21桂农01 : 广西农垦集团有限责任公司面向专业投资者公开发行2021年公司债券（第一期）募集说明书,2021-09-24,http://static.cninfo.com.cn/finalpage/2021-09-24/1211161901.pdf,[188827.SH]21桂农01 : 广西农垦集团有限责任公司面向专业投资者公开发行2021年公司债券（第一期）募集说明书.pdf
188828.SH,21远洋02,2021-09-30,公司债,远洋控股集团(中国)有限公司,188828,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=188828&announcementId=1211132330&orgId=9900007367&announcementTime=2021-09-22,21远洋02 : 远洋控股集团（中国）有限公司2021年公开发行公司债券（面向专业投资者）（第二期）募集说明书,2021-09-22,http://static.cninfo.com.cn/finalpage/2021-09-22/1211132330.pdf,[188828.SH]21远洋02 : 远洋控股集团（中国）有限公司2021年公开发行公司债券（面向专业投资者）（第二期）募集说明书.pdf
188830.SH,21北港S1,2021-10-15,公司债,广西北部湾国际港务集团有限公司,188830,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=188830&announcementId=1211161891&orgId=9900017982&announcementTime=2021-09-24,21北港S1 : 广西北部湾国际港务集团有限公司2021年面向专业投资者公开发行短期公司债券(第一期）募集说明书,2021-09-24,http://static.cninfo.com.cn/finalpage/2021-09-24/1211161891.pdf,[188830.SH]21北港S1 : 广西北部湾国际港务集团有限公司2021年面向专业投资者公开发行短期公司债券(第一期）募集说明书.pdf
188831.SH,21唐新Y3,2021-10-19,公司债,中国大唐集团新能源股份有限公司,188831,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=188831&announcementId=1211229541&orgId=9900016869&announcementTime=2021-10-08,21唐新Y3 : 中国大唐集团新能源股份有限公司2021年面向专业投资者公开发行可续期公司债券（第二期）募集说明书,2021-10-08,http://static.cninfo.com.cn/finalpage/2021-10-08/1211229541.pdf,[188831.SH]21唐新Y3 : 中国大唐集团新能源股份有限公司2021年面向专业投资者公开发行可续期公司债券（第二期）募集说明书.pdf
188832.SH,21济轨Y2,2021-10-11,公司债,济南轨道交通集团有限公司,188832,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=188832&announcementId=1211141119&orgId=9900037755&announcementTime=2021-09-23,21济轨Y2 : 济南轨道交通集团有限公司公开发行2021年可续期公司债券（第二期）募集说明书,2021-09-23,http://static.cninfo.com.cn/finalpage/2021-09-23/1211141119.pdf,[188832.SH]21济轨Y2 : 济南轨道交通集团有限公司公开发行2021年可续期公司债券（第二期）募集说明书.pdf
188833.SH,21济轨Y3,2021-10-11,公司债,济南轨道交通集团有限公司,188833,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=188833&announcementId=1211141594&orgId=9900037755&announcementTime=2021-09-23,21济轨Y3 : 济南轨道交通集团有限公司公开发行2021年可续期公司债券（第二期）募集说明书,2021-09-23,http://static.cninfo.com.cn/finalpage/2021-09-23/1211141594.pdf,[188833.SH]21济轨Y3 : 济南轨道交通集团有限公司公开发行2021年可续期公司债券（第二期）募集说明书.pdf
188834.SH,21浦土02,2021-10-21,公司债,上海浦东土地控股(集团)有限公司,188834,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=188834&announcementId=1211262766&orgId=9900020731&announcementTime=2021-10-13,21浦土02 : 上海浦东土地控股(集团)有限公司2021年面向专业投资者公开发行公司债券（第二期）募集说明书,2021-10-13,http://static.cninfo.com.cn/finalpage/2021-10-13/1211262766.pdf,[188834.SH]21浦土02 : 上海浦东土地控股(集团)有限公司2021年面向专业投资者公开发行公司债券（第二期）募集说明书.pdf
188837.SH,21中交Y1,2021-10-27,公司债,中交第四航务工程局有限公司,188837,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=188837&announcementId=1211328066&orgId=9900033282&announcementTime=2021-10-19,21中交Y1 : 中交第四航务工程局有限公司2021年面向专业投资者公开发行可续期公司债券（第一期）募集说明书,2021-10-19,http://static.cninfo.com.cn/finalpage/2021-10-19/1211328066.pdf,[188837.SH]21中交Y1 : 中交第四航务工程局有限公司2021年面向专业投资者公开发行可续期公司债券（第一期）募集说明书.pdf
188840.SH,21鲁信02,2021-10-13,公司债,山东省鲁信投资控股集团有限公司,188840,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=188840&announcementId=1211171973&orgId=GD009338&announcementTime=2021-09-28,21鲁信02 : 山东省鲁信投资控股集团有限公司公开发行2021年公司债券（第二期）募集说明书,2021-09-28,http://static.cninfo.com.cn/finalpage/2021-09-28/1211171973.pdf,[188840.SH]21鲁信02 : 山东省鲁信投资控股集团有限公司公开发行2021年公司债券（第二期）募集说明书.pdf
188842.SH,21临城01,2021-11-30,公司债,临沂城市建设投资集团有限公司,188842,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=188842&announcementId=1211703426&orgId=9900029613&announcementTime=2021-11-25,21临城01 : 临沂城市建设投资集团有限公司公开发行2021年公司债券（第一期）募集说明书（以此为准）,2021-11-25,http://static.cninfo.com.cn/finalpage/2021-11-25/1211703426.pdf,[188842.SH]21临城01 : 临沂城市建设投资集团有限公司公开发行2021年公司债券（第一期）募集说明书（以此为准）.pdf
188843.SH,21浙资01,2021-10-25,公司债,浙江省国有资本运营有限公司,188843,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=188843&announcementId=1211240872&orgId=GD014362&announcementTime=2021-10-11,21浙资01 : 浙江省国有资本运营有限公司2021年面向专业投资者公开发行公司债券（第一期）募集说明书,2021-10-11,http://static.cninfo.com.cn/finalpage/2021-10-11/1211240872.pdf,[188843.SH]21浙资01 : 浙江省国有资本运营有限公司2021年面向专业投资者公开发行公司债券（第一期）募集说明书.pdf
188845.SH,21大宁02,2021-10-18,公司债,上海大宁资产经营(集团)有限公司,188845,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=188845&announcementId=1211216164&orgId=9900026484&announcementTime=2021-10-08,21大宁02 : 上海大宁资产经营（集团）有限公司面向专业投资者公开发行2021年公司债券（第二期）募集说明书,2021-10-08,http://static.cninfo.com.cn/finalpage/2021-10-08/1211216164.pdf,[188845.SH]21大宁02 : 上海大宁资产经营（集团）有限公司面向专业投资者公开发行2021年公司债券（第二期）募集说明书.pdf
188846.SH,21远发03,2021-10-19,公司债,中远海运发展股份有限公司,188846,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=188846&announcementId=1211233901&orgId=9900003962&announcementTime=2021-10-11,21远发03 : 中远海运发展股份有限公司2021年面向专业投资者公开发行公司债券（第三期）募集说明书,2021-10-11,http://static.cninfo.com.cn/finalpage/2021-10-11/1211233901.pdf,[188846.SH]21远发03 : 中远海运发展股份有限公司2021年面向专业投资者公开发行公司债券（第三期）募集说明书.pdf
188847.SH,21海控01,2021-10-20,公司债,海南省发展控股有限公司,188847,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=188847&announcementId=1211240884&orgId=9900018275&announcementTime=2021-10-11,21海控01 : 海南省发展控股有限公司2021年面向专业投资者公开发行公司债券（第一期）募集说明书,2021-10-11,http://static.cninfo.com.cn/finalpage/2021-10-11/1211240884.pdf,[188847.SH]21海控01 : 海南省发展控股有限公司2021年面向专业投资者公开发行公司债券（第一期）募集说明书.pdf
188851.SH,21兴杭02,2021-10-21,公司债,闽西兴杭国有资产投资经营有限公司,188851,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=188851&announcementId=1211262795&orgId=GD008786&announcementTime=2021-10-13,21兴杭02 : 闽西兴杭国有资产投资经营有限公司2021年面向专业投资者公开发行公司债券（第二期）募集说明书,2021-10-13,http://static.cninfo.com.cn/finalpage/2021-10-13/1211262795.pdf,[188851.SH]21兴杭02 : 闽西兴杭国有资产投资经营有限公司2021年面向专业投资者公开发行公司债券（第二期）募集说明书.pdf
188855.SH,21衡弘湘,2021-10-29,公司债,衡阳弘湘国有投资(控股)集团有限公司,188855,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=188855&announcementId=1211340677&orgId=GD178523&announcementTime=2021-10-20,21衡弘湘 : 衡阳弘湘国有投资（控股）集团有限公司2021年公开发行公司债券募集说明书,2021-10-20,http://static.cninfo.com.cn/finalpage/2021-10-20/1211340677.pdf,[188855.SH]21衡弘湘 : 衡阳弘湘国有投资（控股）集团有限公司2021年公开发行公司债券募集说明书.pdf
188857.SH,21建材05,2021-10-19,公司债,中国建材股份有限公司,188857,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=188857&announcementId=1211240864&orgId=gshk0003323&announcementTime=2021-10-11,21建材05 : 中国建材股份有限公司2021年面向专业投资者公开发行公司债券（第三期）募集说明书,2021-10-11,http://static.cninfo.com.cn/finalpage/2021-10-11/1211240864.pdf,[188857.SH]21建材05 : 中国建材股份有限公司2021年面向专业投资者公开发行公司债券（第三期）募集说明书.pdf
188858.SH,21安控01,2021-11-01,公司债,浙江安吉国控建设发展集团有限公司,188858,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=188858&announcementId=1211344373&orgId=fzqy1060806&announcementTime=2021-10-21,21安控01 : 浙江安吉国控建设发展集团有限公司2021年公开发行公司债券（第一期）募集说明书,2021-10-21,http://static.cninfo.com.cn/finalpage/2021-10-21/1211344373.pdf,[188858.SH]21安控01 : 浙江安吉国控建设发展集团有限公司2021年公开发行公司债券（第一期）募集说明书.pdf
188861.SH,21港务03,2021-10-25,公司债,厦门港务控股集团有限公司,188861,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=188861&announcementId=1211268070&orgId=9900005880&announcementTime=2021-10-14,21港务03 : 厦门港务控股集团有限公司2021年面向专业投资者公开发行公司债券（第三期）募集说明书,2021-10-14,http://static.cninfo.com.cn/finalpage/2021-10-14/1211268070.pdf,[188861.SH]21港务03 : 厦门港务控股集团有限公司2021年面向专业投资者公开发行公司债券（第三期）募集说明书.pdf
188865.SH,21芯鑫02,2021-10-27,公司债,芯鑫融资租赁有限责任公司,188865,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=188865&announcementId=1211286379&orgId=9900039631&announcementTime=2021-10-15,21芯鑫02 : 芯鑫融资租赁有限责任公司2021年面向专业投资者公开发行公司债券（第二期）募集说明书,2021-10-15,http://static.cninfo.com.cn/finalpage/2021-10-15/1211286379.pdf,[188865.SH]21芯鑫02 : 芯鑫融资租赁有限责任公司2021年面向专业投资者公开发行公司债券（第二期）募集说明书.pdf
188866.SH,21青信01,2021-10-29,公司债,青岛国信发展(集团)有限责任公司,188866,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=188866&announcementId=1211328062&orgId=GD009083&announcementTime=2021-10-19,21青信01 : 青岛国信发展（集团）有限责任公司2021年面向专业投资者公开发行公司债券（第一期）募集说明书,2021-10-19,http://static.cninfo.com.cn/finalpage/2021-10-19/1211328062.pdf,[188866.SH]21青信01 : 青岛国信发展（集团）有限责任公司2021年面向专业投资者公开发行公司债券（第一期）募集说明书.pdf
188867.SH,21津创01,2021-10-22,公司债,天津创业环保集团股份有限公司,188867,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=188867&announcementId=1211262771&orgId=gssh0600874&announcementTime=2021-10-13,21津创01 : 天津创业环保集团股份有限公司2021年面向专业投资者公开发行公司债券（第一期）募集说明书,2021-10-13,http://static.cninfo.com.cn/finalpage/2021-10-13/1211262771.pdf,[188867.SH]21津创01 : 天津创业环保集团股份有限公司2021年面向专业投资者公开发行公司债券（第一期）募集说明书.pdf
188870.SH,21泰交G3,2021-11-10,公司债,泰州市交通产业集团有限公司,188870,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=188870&announcementId=1211452313&orgId=9900022890&announcementTime=2021-10-29,21泰交G3 : 泰州市交通产业集团有限公司面向专业投资者公开发行2021年公司债券（第三期）募集说明书,2021-10-29,http://static.cninfo.com.cn/finalpage/2021-10-29/1211452313.pdf,[188870.SH]21泰交G3 : 泰州市交通产业集团有限公司面向专业投资者公开发行2021年公司债券（第三期）募集说明书.pdf
188873.SH,21泰城G1,2021-11-01,公司债,泰州市城市建设投资集团有限公司,188873,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=188873&announcementId=1211349604&orgId=9900010947&announcementTime=2021-10-21,21泰城G1 : 泰州市城市建设投资集团有限公司2021年面向专业投资者公开发行公司债券（第一期）募集说明书,2021-10-21,http://static.cninfo.com.cn/finalpage/2021-10-21/1211349604.pdf,[188873.SH]21泰城G1 : 泰州市城市建设投资集团有限公司2021年面向专业投资者公开发行公司债券（第一期）募集说明书.pdf
188876.SH,21GLP12,2021-10-21,公司债,普洛斯中国控股有限公司,188876,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=188876&announcementId=1211262803&orgId=9900033253&announcementTime=2021-10-13,21GLP12 : 普洛斯中国控股有限公司2021年面向专业投资者公开发行公司债券（第七期）募集说明书,2021-10-13,http://static.cninfo.com.cn/finalpage/2021-10-13/1211262803.pdf,[188876.SH]21GLP12 : 普洛斯中国控股有限公司2021年面向专业投资者公开发行公司债券（第七期）募集说明书.pdf
188877.SH,21津投11,2021-10-27,公司债,天津城市基础设施建设投资集团有限公司,188877,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=188877&announcementId=1211275560&orgId=9900006030&announcementTime=2021-10-14,21津投11 : 天津城市基础设施建设投资集团有限公司2021年面向专业投资者公开发行公司债券（第七期）募集说明书,2021-10-14,http://static.cninfo.com.cn/finalpage/2021-10-14/1211275560.pdf,[188877.SH]21津投11 : 天津城市基础设施建设投资集团有限公司2021年面向专业投资者公开发行公司债券（第七期）募集说明书.pdf
188878.SH,21诚通15,2021-10-21,公司债,中国诚通控股集团有限公司,188878,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=188878&announcementId=1211262768&orgId=9900006004&announcementTime=2021-10-13,21诚通15 : 中国诚通控股集团有限公司2021年面向专业投资者公开发行公司债券（第八期）募集说明书,2021-10-13,http://static.cninfo.com.cn/finalpage/2021-10-13/1211262768.pdf,[188878.SH]21诚通15 : 中国诚通控股集团有限公司2021年面向专业投资者公开发行公司债券（第八期）募集说明书.pdf
188880.SH,21通城03,2021-10-27,公司债,南通城市建设集团有限公司,188880,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=188880&announcementId=1211306118&orgId=9900031415&announcementTime=2021-10-15,21通城03 : 南通城市建设集团有限公司2021年面向专业投资者公开发行公司债券（第三期）募集说明书,2021-10-15,http://static.cninfo.com.cn/finalpage/2021-10-15/1211306118.pdf,[188880.SH]21通城03 : 南通城市建设集团有限公司2021年面向专业投资者公开发行公司债券（第三期）募集说明书.pdf
188881.SH,21浙商G1,2021-10-22,公司债,浙江省浙商资产管理有限公司,188881,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=188881&announcementId=1211275564&orgId=9900038787&announcementTime=2021-10-14,21浙商G1 : 浙江省浙商资产管理有限公司2021年面向专业投资者公开发行公司债券（第一期）募集说明书,2021-10-14,http://static.cninfo.com.cn/finalpage/2021-10-14/1211275564.pdf,[188881.SH]21浙商G1 : 浙江省浙商资产管理有限公司2021年面向专业投资者公开发行公司债券（第一期）募集说明书.pdf
188882.SH,21成建工,2021-11-19,公司债,成都建工集团有限公司,188882,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=188882&announcementId=1211538038&orgId=fzqy1062037&announcementTime=2021-11-09,21成建工 : 成都建工集团有限公司2021年面向专业投资者公开发行公司债券（第一期）募集说明书,2021-11-09,http://static.cninfo.com.cn/finalpage/2021-11-09/1211538038.pdf,[188882.SH]21成建工 : 成都建工集团有限公司2021年面向专业投资者公开发行公司债券（第一期）募集说明书.pdf
188883.SH,21铁投01,2021-10-27,公司债,中国铁建投资集团有限公司,188883,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=188883&announcementId=1211262787&orgId=GD162853&announcementTime=2021-10-13,21铁投01 : 中国铁建投资集团有限公司2021年公开发行公司债券（第一期）募集说明书,2021-10-13,http://static.cninfo.com.cn/finalpage/2021-10-13/1211262787.pdf,[188883.SH]21铁投01 : 中国铁建投资集团有限公司2021年公开发行公司债券（第一期）募集说明书.pdf
188885.SH,21北水Y2,2021-11-05,公司债,北控水务(中国)投资有限公司,188885,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=188885&announcementId=1211340653&orgId=9900032707&announcementTime=2021-10-20,21北水Y2 : 北控水务（中国）投资有限公司2021年面向专业投资者公开发行可续期公司债券（第二期）募集说明书,2021-10-20,http://static.cninfo.com.cn/finalpage/2021-10-20/1211340653.pdf,[188885.SH]21北水Y2 : 北控水务（中国）投资有限公司2021年面向专业投资者公开发行可续期公司债券（第二期）募集说明书.pdf
188887.SH,21江东06,2021-10-22,公司债,江东控股集团有限责任公司,188887,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=188887&announcementId=1211275568&orgId=9900014167&announcementTime=2021-10-14,21江东06 : 江东控股集团有限责任公司面向专业投资者公开发行2021年公司债券（第二期）募集说明书,2021-10-14,http://static.cninfo.com.cn/finalpage/2021-10-14/1211275568.pdf,[188887.SH]21江东06 : 江东控股集团有限责任公司面向专业投资者公开发行2021年公司债券（第二期）募集说明书.pdf
188888.SH,21张江03,2021-10-25,公司债,上海张江高科技园区开发股份有限公司,188888,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=188888&announcementId=1211286371&orgId=gssh0600895&announcementTime=2021-10-15,21张江03 : 上海张江高科技园区开发股份有限公司2021年面向专业投资者公开发行公司债券（第二期）募集说明书,2021-10-15,http://static.cninfo.com.cn/finalpage/2021-10-15/1211286371.pdf,[188888.SH]21张江03 : 上海张江高科技园区开发股份有限公司2021年面向专业投资者公开发行公司债券（第二期）募集说明书.pdf
188889.SH,21中关05,2021-11-01,公司债,中关村发展集团股份有限公司,188889,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=188889&announcementId=1211328070&orgId=GD168770&announcementTime=2021-10-19,21中关05 : 中关村发展集团股份有限公司2021年公开发行公司债券（第四期）（面向专业投资者）募集说明书,2021-10-19,http://static.cninfo.com.cn/finalpage/2021-10-19/1211328070.pdf,[188889.SH]21中关05 : 中关村发展集团股份有限公司2021年公开发行公司债券（第四期）（面向专业投资者）募集说明书.pdf
188892.SH,21恒信G4,2021-10-28,公司债,海通恒信国际融资租赁股份有限公司,188892,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=188892&announcementId=1211340665&orgId=9900035377&announcementTime=2021-10-20,21恒信G4 : 海通恒信国际融资租赁股份有限公司2021年面向专业投资者公开发行公司债券（第四期）募集说明书,2021-10-20,http://static.cninfo.com.cn/finalpage/2021-10-20/1211340665.pdf,[188892.SH]21恒信G4 : 海通恒信国际融资租赁股份有限公司2021年面向专业投资者公开发行公司债券（第四期）募集说明书.pdf
188893.SH,21海亮01,2021-11-09,公司债,海亮集团有限公司,188893,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=188893&announcementId=1211360204&orgId=GD007609&announcementTime=2021-10-22,21海亮01 : 海亮集团有限公司2021年面向专业投资者公开发行公司债券（第一期）募集说明书,2021-10-22,http://static.cninfo.com.cn/finalpage/2021-10-22/1211360204.pdf,[188893.SH]21海亮01 : 海亮集团有限公司2021年面向专业投资者公开发行公司债券（第一期）募集说明书.pdf
188894.SH,21武生01,2021-11-04,公司债,武汉生态环境投资发展集团有限公司,188894,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=188894&announcementId=1211328079&orgId=fzqy1062031&announcementTime=2021-10-19,21武生01 : 武汉生态环境投资发展集团有限公司2021年面向专业投资者公开发行公司债券募集说明书,2021-10-19,http://static.cninfo.com.cn/finalpage/2021-10-19/1211328079.pdf,[188894.SH]21武生01 : 武汉生态环境投资发展集团有限公司2021年面向专业投资者公开发行公司债券募集说明书.pdf
188895.SH,21翠微01,2021-11-16,公司债,北京翠微大厦股份有限公司,188895,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=188895&announcementId=1211489818&orgId=9900022511&announcementTime=2021-11-04,21翠微01 : 北京翠微大厦股份有限公司2021年面向专业投资者公开发行公司债券（第一期）募集说明书,2021-11-04,http://static.cninfo.com.cn/finalpage/2021-11-04/1211489818.pdf,[188895.SH]21翠微01 : 北京翠微大厦股份有限公司2021年面向专业投资者公开发行公司债券（第一期）募集说明书.pdf
188896.SH,21蓉金01,2021-11-09,公司债,成都交子金融控股集团有限公司,188896,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=188896&announcementId=1211496379&orgId=9900032892&announcementTime=2021-11-04,21蓉金01 : 成都交子金融控股集团有限公司2021年公开发行公司债券（第一期）（面向专业投资者）募集说明书（以此为准）,2021-11-04,http://static.cninfo.com.cn/finalpage/2021-11-04/1211496379.pdf,[188896.SH]21蓉金01 : 成都交子金融控股集团有限公司2021年公开发行公司债券（第一期）（面向专业投资者）募集说明书（以此为准）.pdf
