code,name,ipo_date,type,inst,codes,url,title,date,url1,filename,id,CNum,WNum0,WNum1,WNum2,SNum,Eco,Eco1,Policy,Policy1,VecLen,isGreen,Heter90,DocNum90,Info90,Stdd90
139353.SH,PR邵建投,2017-08-29,企业债,邵东新区开发建设投资有限责任公司,139353,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139353&announcementId=1203288802&orgId=-&announcementTime=2017-04-11,2017年邵东新区开发建设投资有限责任公司公司债券募集说明书,2017-04-11,http://static.cninfo.com.cn/finalpage/2017-04-11/1203288802.PDF,[139353.SH]2017年邵东新区开发建设投资有限责任公司公司债券募集说明书.pdf,245,70950,34235,19298,2888,693,0.9137328675087344,2.741198602526203,11.018543402311208,28.16447191615157,349,False,1.7341779093252536,23,0.2317567315630716,0.867193275299459
139347.SH,PR博山债,2017-04-13,企业债,淄博市博山区公有资产经营有限公司,139347,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139347&announcementId=1203289174&orgId=9900034857&announcementTime=2017-04-12,PR博山债 : 2017年淄博市博山区公有资产经营公司公司债券募集说明书,2017-04-12,http://static.cninfo.com.cn/finalpage/2017-04-12/1203289174.PDF,[139347.SH]PR博山债 : 2017年淄博市博山区公有资产经营公司公司债券募集说明书.pdf,161,66506,31016,16862,2840,552,1.5941140404659715,3.3721643163703248,9.012875536480689,22.072348252605764,336,False,1.8337961723766216,24,0.21960286393856984,0.8814881939324095
139354.SH,PR应城债,2017-05-15,企业债,应城市蒲阳开发投资有限公司,139354,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139354&announcementId=1203289351&orgId=-&announcementTime=2017-04-12,2017年应城市蒲阳开发投资有限公司公司债券募集说明书,2017-04-12,http://static.cninfo.com.cn/finalpage/2017-04-12/1203289351.PDF,[139354.SH]2017年应城市蒲阳开发投资有限公司公司债券募集说明书.pdf,169,81323,38840,20975,3452,745,2.0761245674740487,3.707365299060801,10.479485912011864,23.43054869006426,351,False,1.973244459809255,24,0.19875420434698854,0.8125499789324693
127475.SH,PR宿经开,2017-05-04,企业债,宿迁经济开发集团有限公司,127475,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=127475&announcementId=1203295711&orgId=-&announcementTime=2017-04-13,2017年宿迁市经济开发总公司企业债券募集说明书,2017-04-13,http://static.cninfo.com.cn/finalpage/2017-04-13/1203295711.PDF,[127475.SH]2017年宿迁市经济开发总公司企业债券募集说明书.pdf,165,129140,59963,32371,3658,1000,0.9244206432692614,2.326989895126072,7.1722291288132345,18.48841286538523,301,False,0.7677119583169211,25,0.23503070477633659,0.7728110156796978
139359.SH,PR襄汉江,2017-05-10,企业债,汉江国有资本投资集团有限公司,139359,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139359&announcementId=1203298246&orgId=-&announcementTime=2017-04-14,2017年襄阳市建设投资经营有限公司公司债券募集说明书,2017-04-14,http://static.cninfo.com.cn/finalpage/2017-04-14/1203298246.PDF,[139359.SH]2017年襄阳市建设投资经营有限公司公司债券募集说明书.pdf,167,81003,38670,20150,2909,734,2.317676143386897,5.7684384013185,9.785743716522456,25.288421920065925,340,False,1.8133291110022187,26,0.20421602234072994,0.882033548176482
139356.SH,PR黔南01,2017-05-02,企业债,黔南州国有资本营运有限责任公司,139356,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139356&announcementId=1203311838&orgId=-&announcementTime=2017-04-17,2017年第一期黔南州国有资本营运有限责任公司公司债券募集说明书,2017-04-17,http://static.cninfo.com.cn/finalpage/2017-04-17/1203311838.PDF,[139356.SH]2017年第一期黔南州国有资本营运有限责任公司公司债券募集说明书.pdf,164,121210,54995,25729,3268,645,1.1959815021527669,2.551427204592569,8.571200765428161,23.99936214319885,289,False,-0.9259766555285881,27,0.27150053781124667,0.6404847599230362
139352.SH,PR惠华01,2017-07-07,企业债,岳阳惠华城市投资发展集团有限公司,139352,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139352&announcementId=1203316699&orgId=-&announcementTime=2017-04-18,2017年岳阳惠华投资发展有限公司公司债券一期募集说明书,2017-04-18,http://static.cninfo.com.cn/finalpage/2017-04-18/1203316699.PDF,[139352.SH]2017年岳阳惠华投资发展有限公司公司债券一期募集说明书.pdf,183,94681,45704,24122,3294,824,4.420980341660228,15.40904798695167,11.07391192377028,26.225427075285435,315,False,1.7703479343518143,28,0.19982313129165769,0.8179631606432025
139363.SH,PR阳新债,2017-10-10,企业债,阳新县城镇建设投资开发有限公司,139363,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139363&announcementId=1203322338&orgId=-&announcementTime=2017-04-18,2017年阳新县城镇建设投资开发有限公司公司债券募集说明书,2017-04-18,http://static.cninfo.com.cn/finalpage/2017-04-18/1203322338.PDF,[139363.SH]2017年阳新县城镇建设投资开发有限公司公司债券募集说明书.pdf,275,73363,34430,18325,2757,628,1.7517093292648471,7.402384584957902,8.758546646324236,24.862971125049445,329,False,1.5387987663084834,28,0.2325928418719302,0.8247427054354753
127472.SH,PR宿裕丰,2017-06-26,企业债,宿迁裕丰资产经营管理有限公司,127472,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=127472&announcementId=1203325099&orgId=-&announcementTime=2017-04-19,2017年宿迁裕丰资产经营管理有限公司公司债券募集说明书,2017-04-19,http://static.cninfo.com.cn/finalpage/2017-04-19/1203325099.PDF,[127472.SH]2017年宿迁裕丰资产经营管理有限公司公司债券募集说明书.pdf,177,67341,30779,15944,2457,584,1.0416666666666667,2.9296875,9.700520833333334,25.5859375,342,False,1.7358005115394761,30,0.19872394438899751,0.8371545829219067
143104.SH,17陕能债,2017-05-12,公司债,陕西投资集团有限公司,143104,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=143104&announcementId=1203371839&orgId=9900034772&announcementTime=2017-04-24,17陕能债 : 陕西能源集团有限公司2017年面向合格投资者公开发行公司债券募集说明书,2017-04-24,http://static.cninfo.com.cn/finalpage/2017-04-24/1203371839.PDF,[143104.SH]17陕能债 : 陕西能源集团有限公司2017年面向合格投资者公开发行公司债券募集说明书.pdf,1636,237492,108007,58329,5804,1771,6.488914035149757,9.158739700838078,2.864316277096078,12.518122988790267,333,False,0.7425448985887749,31,0.26261364786730135,0.7836520453006846
139362.SH,PR沣西G1,2017-09-05,企业债,陕西省西咸新区沣西新城开发建设(集团)有限公司,139362,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139362&announcementId=1203381168&orgId=-&announcementTime=2017-04-25,2017年株洲渌湘投资发展集团有限公司公司债券募集说明书,2017-04-25,http://static.cninfo.com.cn/finalpage/2017-04-25/1203381168.PDF,[139362.SH]2017年株洲渌湘投资发展集团有限公司公司债券募集说明书.pdf,252,70425,34296,19113,2764,641,1.6240796881767,3.46470333477696,14.833261152013858,37.78692074491122,331,True,1.6112318749216785,31,0.23962364627481417,0.8519735939485895
139365.SH,PR伍家债,2017-05-23,企业债,宜昌伍家新城投资控股集团有限公司,139365,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139365&announcementId=1203381150&orgId=-&announcementTime=2017-04-25,2017年宜昌伍家新城投资控股集团有限公司公司债券募集说明书,2017-04-25,http://static.cninfo.com.cn/finalpage/2017-04-25/1203381150.PDF,[139365.SH]2017年宜昌伍家新城投资控股集团有限公司公司债券募集说明书.pdf,171,61874,29498,16647,3035,629,2.30990136096891,4.182794356349107,8.927456611312273,26.907229366962166,371,False,1.8346223652759563,31,0.20909177403092766,0.8383493039075864
143101.SH,17当代01,2017-05-15,公司债,武汉当代科技产业集团股份有限公司,143101,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=143101&announcementId=1203379978&orgId=GD011662&announcementTime=2017-04-25,17当代01 : 武汉当代科技产业集团股份有限公司2017年公开发行公司债券（第一期）募集说明书,2017-04-25,http://static.cninfo.com.cn/finalpage/2017-04-25/1203379978.PDF,[143101.SH]17当代01 : 武汉当代科技产业集团股份有限公司2017年公开发行公司债券（第一期）募集说明书.pdf,1635,223928,107016,60717,5941,1935,1.565104964104658,2.721921676703753,3.164233949168113,12.33370759756388,329,False,0.4931864245283096,31,0.3202325252322957,0.837281190068158
143106.SH,17洋河01,2017-05-10,公司债,江苏洋河集团有限公司,143106,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=143106&announcementId=1203381142&orgId=GD008308&announcementTime=2017-04-25,17洋河01 : 江苏洋河集团有限公司2017年公开发行公司债券（第一期）募集说明书,2017-04-25,http://static.cninfo.com.cn/finalpage/2017-04-25/1203381142.PDF,[143106.SH]17洋河01 : 江苏洋河集团有限公司2017年公开发行公司债券（第一期）募集说明书.pdf,1638,144919,68327,38325,4261,1208,0.996847805587736,1.8859282808416629,3.906565724600588,14.306113101813184,309,False,0.3157471819618317,31,0.33631651508260396,0.8653462880698519
112523.SZ,17株国01,2017-06-27,公司债,株洲市国有资产投资控股集团有限公司,112523,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=112523&announcementId=1203406285&orgId=GD015572&announcementTime=2017-04-26,17株国01 : 2017年公开发行公司债券募集说明书（面向合格投资者）,2017-04-26,http://static.cninfo.com.cn/finalpage/2017-04-26/1203406285.PDF,[112523.SZ]17株国01 : 2017年公开发行公司债券募集说明书（面向合格投资者）.pdf,1414,191689,87457,47598,5092,1475,0.975652060793964,2.124753376840188,4.2928690674934415,17.279882054506427,324,False,0.7080772515361253,33,0.3112333276651861,0.860479453540976
139367.SH,PR监利债,2018-01-04,企业债,监利市丰源城市投资开发有限责任公司,139367,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139367&announcementId=1203422398&orgId=-&announcementTime=2017-04-28,2017年监利县丰源城市投资开发有限责任公司公司债券募集说明书,2017-04-28,http://static.cninfo.com.cn/finalpage/2017-04-28/1203422398.PDF,[139367.SH]2017年监利县丰源城市投资开发有限责任公司公司债券募集说明书.pdf,345,73018,35580,20836,3275,808,2.097064110245656,4.993009786299181,10.934691431995208,27.71120431396045,333,False,1.8201717829895114,34,0.2042773211246407,0.8360471833035539
127491.SH,PR灌东债,2017-07-19,企业债,盐城市灌东经济开发投资有限公司,127491,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=127491&announcementId=1203485422&orgId=-&announcementTime=2017-05-08,2017年盐城市灌东经济开发投资有限公司公司债券募集说明书,2017-05-08,http://static.cninfo.com.cn/finalpage/2017-05-08/1203485422.PDF,[127491.SH]2017年盐城市灌东经济开发投资有限公司公司债券募集说明书.pdf,192,66222,31090,16795,2820,606,1.9766508122799435,3.582679597257397,9.01846933102724,29.526221508431654,345,False,2.419479244843842,35,0.17627182684096193,0.8255102596019765
143110.SH,G17龙源1,2017-05-31,公司债,龙源电力集团股份有限公司,143110,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=143110&announcementId=1203496669&orgId=9900009768&announcementTime=2017-05-11,G17龙源1 : 龙源电力集团股份有限公司公开发行2017年绿色公司债券（第一期）募集说明书,2017-05-11,http://static.cninfo.com.cn/finalpage/2017-05-11/1203496669.PDF,[143110.SH]G17龙源1 : 龙源电力集团股份有限公司公开发行2017年绿色公司债券（第一期）募集说明书.pdf,1640,159754,73719,42069,4239,1298,3.9734124745529913,32.74386205881632,3.5564494370999,12.680581786073436,319,True,0.36811009219278706,36,0.25604452246763365,0.7232074133206663
143112.SH,17兵器03,2017-05-26,公司债,中国兵器工业集团有限公司,143112,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=143112&announcementId=1203496684&orgId=9900005118&announcementTime=2017-05-11,17兵器03 : 中国兵器工业集团公司2017年面向合格投资者公开发行公司债券（第二期）募集说明书,2017-05-11,http://static.cninfo.com.cn/finalpage/2017-05-11/1203496684.PDF,[143112.SH]17兵器03 : 中国兵器工业集团公司2017年面向合格投资者公开发行公司债券（第二期）募集说明书.pdf,1641,156597,73187,41569,5052,1331,1.814205477409414,3.3301853968885133,3.827227993439037,15.58228540185894,359,False,0.6818574979386329,36,0.3098523602878147,0.8119811116300006
143115.SH,17电投02,2017-06-07,公司债,国家电力投资集团有限公司,143115,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=143115&announcementId=1203500117&orgId=9900005022&announcementTime=2017-05-11,17电投02 : 国家电力投资集团公司公开发行2017年公司债券（第一期）募集说明书,2017-05-11,http://static.cninfo.com.cn/finalpage/2017-05-11/1203500117.PDF,[143115.SH]17电投02 : 国家电力投资集团公司公开发行2017年公司债券（第一期）募集说明书.pdf,1643,178482,85969,48552,5117,1478,7.4138590304626755,17.10073501295832,3.696307940689128,20.92450184815397,340,False,0.12014318640372178,36,0.28321423985162675,0.6801770763278614
127477.SH,PR邳润债,2017-05-15,企业债,江苏润城资产经营集团有限公司,127477,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=127477&announcementId=1203513628&orgId=9900024339&announcementTime=2017-05-12,PR邳润债 : 2017年邳州市润城资产经营集团有限公司公司债券募集说明书,2017-05-12,http://static.cninfo.com.cn/finalpage/2017-05-12/1203513628.PDF,[127477.SH]PR邳润债 : 2017年邳州市润城资产经营集团有限公司公司债券募集说明书.pdf,168,94367,42707,21878,3000,650,1.790088562276239,5.888449218013944,7.86696815526663,22.47032221594121,298,False,0.8506428840430336,38,0.2573309440890932,0.788048895020852
143107.SH,17欣捷01,2017-05-24,公司债,欣捷投资控股集团有限公司,143107,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=143107&announcementId=1203514515&orgId=9900033953&announcementTime=2017-05-12,17欣捷01 : 欣捷投资控股集团有限公司2017年公开发行公司债券（第一期）募集说明书,2017-05-12,http://static.cninfo.com.cn/finalpage/2017-05-12/1203514515.PDF,[143107.SH]17欣捷01 : 欣捷投资控股集团有限公司2017年公开发行公司债券（第一期）募集说明书.pdf,1639,126204,57786,31947,3940,975,0.9363295880149812,1.8726591760299625,4.649360712901976,13.560635412630765,324,False,1.7354843236838953,38,0.23182906443912737,0.8739075549898848
139203.SH,PR内兴元,2017-05-17,企业债,内江兴元实业集团有限责任公司,139203,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139203&announcementId=1203524585&orgId=9900031346&announcementTime=2017-05-16,PR内兴元 : 2016年内江市兴元实业有限责任公司公司债券募集说明书,2017-05-16,http://static.cninfo.com.cn/finalpage/2017-05-16/1203524585.PDF,[139203.SH]PR内兴元 : 2016年内江市兴元实业有限责任公司公司债券募集说明书.pdf,170,58427,27891,15932,2580,526,1.1034661820070102,3.1805789951966768,9.606646761002208,24.730624432039463,319,False,1.3670458859774284,38,0.2461758698928978,0.8292372490035886
143121.SH,17电投04,2017-06-07,公司债,国家电力投资集团有限公司,143121,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=143121&announcementId=1203524577&orgId=9900005022&announcementTime=2017-05-16,17电投04 : 国家电力投资集团公司公开发行2017年公司债券（第二期）募集说明书,2017-05-16,http://static.cninfo.com.cn/finalpage/2017-05-16/1203524577.PDF,[143121.SH]17电投04 : 国家电力投资集团公司公开发行2017年公司债券（第二期）募集说明书.pdf,1646,178479,85967,48554,5122,1477,7.413386579433694,17.099645262017546,3.696072392038575,20.923168426195385,340,False,0.12859027501709444,38,0.2861629865315948,0.6902252213077348
139376.SH,PR嘉禾01,2017-06-05,企业债,嘉禾铸都发展集团有限公司,139376,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139376&announcementId=1203531461&orgId=-&announcementTime=2017-05-17,2017年第一期嘉禾铸都发展集团有限公司公司债券募集说明书,2017-05-17,http://static.cninfo.com.cn/finalpage/2017-05-17/1203531461.PDF,[139376.SH]2017年第一期嘉禾铸都发展集团有限公司公司债券募集说明书.pdf,172,116478,54538,28929,3143,741,0.6030935149709097,5.818078615013481,15.822335745707392,37.71108273023982,301,False,0.7000454436035813,40,0.23065651897059852,0.6844498116639925
143118.SH,17常熟02,2017-06-05,公司债,常熟市城市经营投资有限公司,143118,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=143118&announcementId=1203530480&orgId=9900022040&announcementTime=2017-05-17,17常熟02 : 常熟市城市经营投资有限公司公开发行2017年公司债券（面向合格投资者）（第一期）募集说明书,2017-05-17,http://static.cninfo.com.cn/finalpage/2017-05-17/1203530480.PDF,[143118.SH]17常熟02 : 常熟市城市经营投资有限公司公开发行2017年公司债券（面向合格投资者）（第一期）募集说明书.pdf,1645,125032,60585,32960,3826,1157,1.4464044272552905,6.257271326604409,6.7603685186932045,18.803257554318776,331,False,1.4022271438731204,40,0.2694300508170468,0.899866217375584
143126.SH,17金隅02,2017-06-07,公司债,北京金隅集团股份有限公司,143126,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=143126&announcementId=1203530488&orgId=9900006630&announcementTime=2017-05-17,17金隅02 : 北京金隅股份有限公司2017年面向合格投资者公开发行公司债券募集说明书,2017-05-17,http://static.cninfo.com.cn/finalpage/2017-05-17/1203530488.PDF,[143126.SH]17金隅02 : 北京金隅股份有限公司2017年面向合格投资者公开发行公司债券募集说明书.pdf,1651,190974,90238,50636,5548,1275,3.2616843256822183,5.328093028909463,3.606085776220093,13.735540203804623,309,False,0.33556213735143375,40,0.321949010186934,0.78197667026433
143124.SH,17天图01,2017-06-05,公司债,深圳市天图投资管理股份有限公司,143124,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=143124&announcementId=1203535797&orgId=gfbj0833979&announcementTime=2017-05-18,17天图01 : 深圳市天图投资管理股份有限公司公开发行2017年创新创业公司债券募集说明书（第一期）（面向合格投资者）,2017-05-18,http://static.cninfo.com.cn/finalpage/2017-05-18/1203535797.PDF,[143124.SH]17天图01 : 深圳市天图投资管理股份有限公司公开发行2017年创新创业公司债券募集说明书（第一期）（面向合格投资者）.pdf,1649,138565,67011,38755,3759,1122,0.4517311933675232,1.6209178114952305,3.6138495469401857,12.010735258948264,296,False,0.6101496425233541,43,0.3170875789518045,0.8886648242494413
143123.SH,皖交控02,2017-06-09,公司债,安徽省交通控股集团有限公司,143123,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=143123&announcementId=1203559197&orgId=GD117553&announcementTime=2017-05-22,皖交控02 : 安徽省交通控股集团有限公司公开发行2017年公司债券（第一期）募集说明书,2017-05-22,http://static.cninfo.com.cn/finalpage/2017-05-22/1203559197.PDF,[143123.SH]皖交控02 : 安徽省交通控股集团有限公司公开发行2017年公司债券（第一期）募集说明书.pdf,1648,276192,125252,58776,5736,1739,0.5961042831845994,1.5779231025474691,3.5064957834388206,14.83247716394621,334,False,1.460385023803461,43,0.20803628152823428,0.6981512252218081
139372.SH,G17云绿1,2017-06-09,企业债,云南水务投资股份有限公司,139372,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139372&announcementId=1203559325&orgId=-&announcementTime=2017-05-23,2017年云南水务投资股份有限公司绿色债券募集说明书,2017-05-23,http://static.cninfo.com.cn/finalpage/2017-05-23/1203559325.PDF,[139372.SH]2017年云南水务投资股份有限公司绿色债券募集说明书.pdf,174,103721,48614,26866,3874,1009,6.110530997408825,26.56920756468268,5.182349073751789,15.276327493522064,321,True,1.4620143170522586,44,0.23391154192202857,0.8133692817369068
127476.SH,PR众邦债,2017-07-07,企业债,黄石市众邦城市住房投资有限公司,127476,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=127476&announcementId=1203585951&orgId=-&announcementTime=2017-05-24,2017年黄石市众邦城市住房投资有限公司公司债券募集说明书,2017-05-24,http://static.cninfo.com.cn/finalpage/2017-05-24/1203585951.PDF,[127476.SH]2017年黄石市众邦城市住房投资有限公司公司债券募集说明书.pdf,184,77736,37147,20000,2975,599,1.5463120457708366,3.350342765836813,8.607803721457657,25.668779959795888,326,False,0.6683224780424347,45,0.2672859853645708,0.7255298408526958
143113.SH,17亦庄01,2017-06-13,公司债,北京亦庄国际投资发展有限公司,143113,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=143113&announcementId=1203561226&orgId=GD005079&announcementTime=2017-05-24,17亦庄01 : 北京亦庄国际投资发展有限公司公开发行2017年公司债券（第一期）募集说明书,2017-05-24,http://static.cninfo.com.cn/finalpage/2017-05-24/1203561226.PDF,[143113.SH]17亦庄01 : 北京亦庄国际投资发展有限公司公开发行2017年公司债券（第一期）募集说明书.pdf,1642,235164,110495,62434,4799,1925,0.9585350939529655,2.1980201292369728,3.073922887504338,12.659273827033996,284,False,0.1829910684477305,45,0.3082714797761588,0.8215164138729781
139378.SH,PR咸双创,2017-06-27,企业债,咸宁高新投资集团有限公司,139378,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139378&announcementId=1203586060&orgId=-&announcementTime=2017-05-25,2017年咸宁高新投资集团有限公司双创孵化专项债券募集说明书,2017-05-25,http://static.cninfo.com.cn/finalpage/2017-05-25/1203586060.PDF,[139378.SH]2017年咸宁高新投资集团有限公司双创孵化专项债券募集说明书.pdf,178,82787,38895,20625,3126,713,1.8079550020088389,3.5154680594616314,7.884692647649659,26.868220168742464,347,False,2.1002146950927028,47,0.17992460668422516,0.7653634152792639
143129.SH,17兵装04,2017-06-14,公司债,中国兵器装备集团有限公司,143129,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=143129&announcementId=1203593488&orgId=9900005398&announcementTime=2017-06-01,17兵装04 : 中国兵器装备集团公司2017年公司债券（第二期）募集说明书,2017-06-01,http://static.cninfo.com.cn/finalpage/2017-06-01/1203593488.PDF,[143129.SH]17兵装04 : 中国兵器装备集团公司2017年公司债券（第二期）募集说明书.pdf,1652,183434,84323,45641,5177,1456,1.3579268982686432,4.051148579834785,3.304288785787032,12.311870544302364,338,False,0.435355858597407,45,0.3190014121216257,0.7844608296340155
143133.SH,17兴泸01,2017-06-20,公司债,泸州市兴泸投资集团有限公司,143133,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=143133&announcementId=1203594005&orgId=9900005991&announcementTime=2017-06-05,17兴泸01 : 泸州市兴泸投资集团有限公司2017年公开发行公司债券（第一期）募集说明书,2017-06-05,http://static.cninfo.com.cn/finalpage/2017-06-05/1203594005.PDF,[143133.SH]17兴泸01 : 泸州市兴泸投资集团有限公司2017年公开发行公司债券（第一期）募集说明书.pdf,1655,143422,66740,36957,3704,1082,1.0871080139372822,4.320557491289199,8.668989547038327,23.303135888501743,322,False,1.3622637839090241,46,0.28354425861824545,0.9212381880471068
143130.SH,G17华电1,2017-06-23,公司债,中国华电集团有限公司,143130,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=143130&announcementId=1203601572&orgId=9900005059&announcementTime=2017-06-06,G17华电1 : 中国华电集团公司公开发行2017年绿色公司债券（第一期）募集说明书,2017-06-06,http://static.cninfo.com.cn/finalpage/2017-06-06/1203601572.PDF,[143130.SH]G17华电1 : 中国华电集团公司公开发行2017年绿色公司债券（第一期）募集说明书.pdf,1653,145353,68274,36271,4028,1219,6.276389364372932,21.140020540910648,4.108182129407737,16.546844687892275,343,True,1.0163506261113724,46,0.2617119938098109,0.7851941800366906
139375.SH,PR宜创01,2017-06-09,企业债,宜昌高新投资开发有限公司,139375,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139375&announcementId=1203601177&orgId=9900031688&announcementTime=2017-06-08,17宜双01 : 2017年第一期宜昌高新投资开发有限公司双创孵化专项债券募集说明书,2017-06-08,http://static.cninfo.com.cn/finalpage/2017-06-08/1203601177.PDF,[139375.SH]17宜双01 : 2017年第一期宜昌高新投资开发有限公司双创孵化专项债券募集说明书.pdf,173,70082,32153,17285,2707,593,1.8571770908219507,3.115264797507788,11.262880421758926,27.797747423915645,341,False,1.1796550537746677,46,0.2303212963297845,0.7397404784929296
143132.SH,17浦土01,2017-06-26,公司债,上海浦东土地控股(集团)有限公司,143132,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=143132&announcementId=1203601169&orgId=9900020731&announcementTime=2017-06-08,17浦土01 : 上海浦东土地控股（集团）有限公司公开发行2017年公司债券（第一期）募集说明书,2017-06-08,http://static.cninfo.com.cn/finalpage/2017-06-08/1203601169.PDF,[143132.SH]17浦土01 : 上海浦东土地控股（集团）有限公司公开发行2017年公司债券（第一期）募集说明书.pdf,1654,134655,62554,35614,3539,1141,0.7832216517274389,1.9725582339802163,4.322223189162533,15.02625242943753,313,False,1.0691367731555763,46,0.2740682580002521,0.8661548827777577
143142.SH,PR武投01,2017-06-26,公司债,武汉市城市建设投资开发集团有限公司,143142,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=143142&announcementId=1203603436&orgId=9900005093&announcementTime=2017-06-09,17武投01 : 武汉市城市建设投资开发集团有限公司公开发行2017年公司债券（第一期）募集说明书（面向合格投资者）,2017-06-09,http://static.cninfo.com.cn/finalpage/2017-06-09/1203603436.PDF,[143142.SH]17武投01 : 武汉市城市建设投资开发集团有限公司公开发行2017年公司债券（第一期）募集说明书（面向合格投资者）.pdf,1658,128841,59961,32282,3720,1081,1.6025127399762829,5.6087945899169895,8.525367776673825,24.67869619563476,324,False,1.6005810888192766,47,0.23908441486525267,0.8560340409644638
143091.SH,17华资01,2017-06-23,公司债,中国华电集团资本控股有限公司,143091,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=143091&announcementId=1203610440&orgId=GD014708&announcementTime=2017-06-12,17华资01 : 中国华电集团资本控股有限公司公开发行2017年公司债券（第一期）募集说明书,2017-06-12,http://static.cninfo.com.cn/finalpage/2017-06-12/1203610440.PDF,[143091.SH]17华资01 : 中国华电集团资本控股有限公司公开发行2017年公司债券（第一期）募集说明书.pdf,1632,143014,66789,34386,3160,1019,2.397578445769773,8.90100997992028,3.9859741660922463,11.95792249827674,314,False,1.4916567288889573,48,0.24810103430111488,0.8620680734579043
139384.SH,PR阿纺织,2017-07-06,企业债,阿克苏纺织城发展有限责任公司,139384,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139384&announcementId=1203615104&orgId=-&announcementTime=2017-06-14,2017年阿克苏纺织城发展有限责任公司公司债券募集说明书,2017-06-14,http://static.cninfo.com.cn/finalpage/2017-06-14/1203615104.PDF,[139384.SH]2017年阿克苏纺织城发展有限责任公司公司债券募集说明书.pdf,182,73489,35202,18681,2871,628,1.2740264775937518,2.271090677449731,11.79859303162909,25.81288428516036,329,False,1.3503376694947549,49,0.24121424784315276,0.7733753374419479
139386.SH,PR吉首01,2017-07-04,企业债,吉首华泰国有资产投资管理有限责任公司,139386,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=139386&announcementId=1203615107&orgId=-&announcementTime=2017-06-14,2017年第一期吉首华泰国有资产投资管理有限责任公司城市地下综合管廊建设专项债券募集说明书,2017-06-14,http://static.cninfo.com.cn/finalpage/2017-06-14/1203615107.PDF,[139386.SH]2017年第一期吉首华泰国有资产投资管理有限责任公司城市地下综合管廊建设专项债券募集说明书.pdf,181,89612,42620,22571,3000,700,1.0058982213890542,3.246307896301038,14.128297745873532,32.28018837730328,310,False,1.275876725385411,49,0.24170105191067337,0.8177019641299479
143143.SH,17鹏博债,2017-07-04,公司债,鹏博士电信传媒集团股份有限公司,143143,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=143143&announcementId=1203614745&orgId=gssh0600804&announcementTime=2017-06-14,17鹏博债 : 鹏博士电信传媒集团股份有限公司2017年面向合格投资者公开发行公司债券募集说明书,2017-06-14,http://static.cninfo.com.cn/finalpage/2017-06-14/1203614745.PDF,[143143.SH]17鹏博债 : 鹏博士电信传媒集团股份有限公司2017年面向合格投资者公开发行公司债券募集说明书.pdf,1659,182216,84433,45603,4758,1485,1.0426583254000634,2.062650165465343,2.9466430935219186,10.721247563352826,340,False,0.6684654926698702,49,0.2937347750656383,0.7740741683569049
